transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
155,7/18/2023,18:05:00,3,Male,31,Electronics,4,500,150,2000
470,12/26/2023,18:58:00,4,Female,57,Clothing,2,500,165,1000
1081,6/27/2023,22:23:00,5,Male,40,Electronics,1,50,17,50
1155,12/3/2023,18:22:00,3,Male,31,Electronics,4,500,255,2000
1470,6/26/2023,19:47:00,1,Female,57,Clothing,2,500,165,1000
106,5/17/2023,18:58:00,1,Female,46,Clothing,1,50,15,50
818,5/29/2023,18:56:00,4,Male,30,Electronics,1,500,265,500
1106,8/12/2023,17:50:00,3,Female,46,Clothing,1,50,14,50
1818,9/20/2023,17:29:00,4,Male,30,Electronics,1,500,150,500
94,3/13/2023,22:39:00,5,Female,47,Beauty,2,500,250,1000
811,4/15/2023,18:34:00,2,Male,61,Beauty,2,25,6.75,50
881,12/21/2023,20:52:00,4,Male,22,Electronics,1,300,99,300
1094,6/15/2023,20:34:00,1,Female,47,Beauty,2,500,210,1000
1811,12/9/2023,21:58:00,5,Male,61,Beauty,2,25,8.5,50
1881,7/11/2023,17:23:00,5,Male,22,Electronics,1,300,147,300
403,4/22/2023,19:31:00,5,Male,32,Clothing,2,300,78,600
653,11/25/2023,22:53:00,3,Male,54,Clothing,3,25,9.25,75
694,6/30/2023,17:47:00,3,Female,39,Electronics,2,25,10,50
1403,3/25/2023,18:20:00,4,Male,32,Clothing,2,300,162,600
1653,7/23/2023,19:34:00,2,Male,54,Clothing,3,25,12.75,75
1694,1/10/2023,19:22:00,4,Female,39,Electronics,2,25,9.75,50
4,8/27/2023,18:12:00,3,Male,37,Clothing,1,500,200,500
647,3/1/2023,19:53:00,5,Male,59,Clothing,3,500,190,1500
911,7/15/2023,17:29:00,3,Male,42,Electronics,3,300,84,900
1004,1/11/2023,21:46:00,2,Male,37,Clothing,1,500,230,500
1647,5/1/2023,20:26:00,5,Male,59,Clothing,3,500,240,1500
1911,12/13/2023,18:33:00,4,Male,42,Electronics,3,300,75,900
419,3/31/2023,19:18:00,5,Female,44,Clothing,3,30,11.7,90
642,5/4/2023,21:40:00,1,Female,54,Clothing,4,25,12,100
843,1/25/2023,22:46:00,3,Male,21,Beauty,3,500,180,1500
895,8/31/2023,21:51:00,3,Female,55,Clothing,4,30,14.4,120
1419,2/5/2023,18:42:00,3,Female,44,Clothing,3,30,9.3,90
1642,12/27/2023,18:30:00,4,Female,54,Clothing,4,25,11.5,100
1843,9/21/2023,18:58:00,1,Male,21,Beauty,3,500,240,1500
1895,3/27/2023,20:59:00,4,Female,55,Clothing,4,30,15.3,120
31,12/31/2023,17:47:00,3,Male,44,Electronics,4,300,129,1200
37,5/26/2023,22:42:00,2,Female,18,Beauty,3,25,8.75,75
72,12/6/2023,19:19:00,5,Female,20,Electronics,4,500,195,2000
243,6/24/2023,18:02:00,5,Female,47,Electronics,3,300,156,900
281,9/18/2023,20:09:00,4,Female,29,Beauty,4,500,275,2000
489,10/31/2023,22:01:00,1,Male,44,Electronics,1,30,14.4,30
491,12/30/2023,21:11:00,4,Female,60,Electronics,3,300,78,900
729,8/26/2023,22:29:00,3,Male,29,Clothing,4,300,84,1200
822,2/16/2023,17:39:00,3,Female,52,Beauty,3,50,13.5,150
1031,11/12/2023,21:15:00,3,Male,44,Electronics,4,300,126,1200
1037,10/17/2023,17:38:00,2,Female,18,Beauty,3,25,11.5,75
1072,2/24/2023,18:10:00,4,Female,20,Electronics,4,500,180,2000
1243,12/8/2023,17:11:00,4,Female,47,Electronics,3,300,138,900
1281,3/14/2023,19:34:00,4,Female,29,Beauty,4,500,165,2000
1489,4/28/2023,18:30:00,2,Male,44,Electronics,1,30,10.5,30
1491,5/26/2023,22:14:00,107,Female,60,Electronics,3,300,129,900
1729,11/22/2023,18:55:00,82,Male,29,Clothing,4,300,81,1200
1822,9/9/2023,17:15:00,15,Female,52,Beauty,3,50,21,150
840,7/1/2023,18:59:00,60,Male,62,Clothing,2,25,11.75,50
1840,5/12/2023,20:22:00,138,Male,62,Clothing,2,25,11,50
404,2/13/2023,19:55:00,59,Male,46,Electronics,2,500,160,1000
899,5/22/2023,21:34:00,147,Male,26,Clothing,2,300,153,600
990,3/29/2023,21:45:00,68,Female,58,Beauty,2,500,235,1000
1404,8/20/2023,18:15:00,155,Male,46,Electronics,2,500,185,1000
1899,5/3/2023,21:03:00,51,Male,26,Clothing,2,300,99,600
1990,11/22/2023,17:02:00,48,Female,58,Beauty,2,500,155,1000
382,7/14/2023,21:20:00,29,Female,53,Clothing,2,500,245,1000
578,12/5/2023,22:42:00,68,Female,54,Clothing,4,30,9.3,120
923,6/10/2023,17:20:00,62,Male,32,Beauty,3,300,165,900
1382,5/20/2023,18:13:00,139,Female,53,Clothing,2,500,185,1000
1578,11/20/2023,18:43:00,66,Female,54,Clothing,4,30,12,120
1923,4/3/2022,17:38:00,74,Male,32,Beauty,3,300,159,900
307,11/11/2022,22:54:00,32,Female,26,Electronics,2,25,8.5,50
561,7/29/2022,17:04:00,34,Female,64,Clothing,4,500,250,2000
651,9/28/2023,21:02:00,30,Male,51,Clothing,3,50,26,150
1307,1/29/2022,22:11:00,68,Female,26,Electronics,2,25,11.75,50
1561,9/17/2023,19:38:00,16,Female,64,Clothing,4,500,170,2000
1651,12/4/2022,21:29:00,155,Male,51,Clothing,3,50,23.5,150
988,8/5/2022,18:41:00,85,Female,63,Clothing,3,25,8,75
1988,11/30/2023,18:47:00,144,Female,63,Clothing,3,25,7.25,75
67,8/19/2023,20:19:00,119,Female,48,Beauty,4,300,129,1200
1067,10/3/2023,17:01:00,105,Female,48,Beauty,4,300,129,1200
915,10/11/2023,19:06:00,95,Female,26,Beauty,3,30,12.9,90
985,6/13/2023,22:33:00,113,Female,19,Electronics,2,25,9,50
1915,7/10/2023,22:50:00,53,Female,26,Beauty,3,30,9.3,90
1985,3/31/2023,20:15:00,113,Female,19,Electronics,2,25,9.75,50
56,12/27/2022,19:37:00,97,Female,26,Clothing,3,300,120,900
159,11/10/2022,21:30:00,42,Male,26,Clothing,4,50,23.5,200
862,12/11/2022,21:37:00,29,Male,28,Electronics,4,300,78,1200
1056,4/17/2022,19:46:00,54,Female,26,Clothing,3,300,114,900
1159,4/2/2023,18:08:00,41,Male,26,Clothing,4,50,18,200
1862,2/6/2022,22:50:00,64,Male,28,Electronics,4,300,165,1200
315,7/3/2023,18:53:00,122,Male,47,Clothing,2,30,15,60
545,12/19/2023,17:18:00,61,Male,27,Clothing,2,25,8.25,50
902,2/14/2022,17:16:00,108,Female,54,Beauty,1,50,21.5,50
1315,8/31/2022,20:52:00,14,Male,47,Clothing,2,30,12.9,60
1545,7/15/2023,18:21:00,16,Male,27,Clothing,2,25,8.25,50
1902,12/21/2022,17:12:00,97,Female,54,Beauty,1,50,14,50
170,9/21/2023,20:46:00,125,Female,25,Clothing,2,25,12.5,50
685,7/4/2023,22:15:00,90,Male,57,Electronics,2,25,7.75,50
958,1/1/2022,21:14:00,116,Male,62,Electronics,2,25,11,50
1170,1/6/2023,17:13:00,96,Female,25,Clothing,2,25,8,50
1685,4/20/2022,20:32:00,76,Male,57,Electronics,2,25,8.75,50
1958,11/27/2022,19:19:00,125,Male,62,Electronics,2,25,11.75,50
363,5/23/2022,22:51:00,92,Male,64,Beauty,1,25,13.5,25
394,8/19/2022,19:27:00,105,Female,27,Clothing,1,500,165,500
537,10/1/2023,18:07:00,98,Female,21,Beauty,1,500,275,500
1363,7/4/2023,20:27:00,33,Male,64,Beauty,1,25,7.75,25
1394,4/17/2022,20:06:00,14,Female,27,Clothing,1,500,250,500
1537,11/29/2022,17:57:00,116,Female,21,Beauty,1,500,140,500
387,1/26/2023,21:58:00,118,Male,44,Beauty,1,30,9,30
556,2/5/2022,17:37:00,42,Female,18,Electronics,1,50,12.5,50
782,4/13/2022,21:51:00,71,Male,59,Clothing,3,300,150,900
906,7/19/2022,17:55:00,6,Female,20,Clothing,1,50,17,50
1387,7/26/2022,17:48:00,37,Male,44,Beauty,1,30,15.6,30
1556,5/17/2023,19:13:00,35,Female,18,Electronics,1,50,22.5,50
1782,4/7/2023,20:23:00,116,Male,59,Clothing,3,300,141,900
1906,10/1/2022,20:10:00,58,Female,20,Clothing,1,50,26.5,50
560,10/23/2023,22:51:00,7,Female,25,Electronics,1,50,19,50
944,8/23/2022,20:22:00,136,Male,44,Clothing,2,25,12,50
1560,11/13/2022,17:16:00,91,Female,25,Electronics,1,50,18.5,50
1944,7/18/2023,21:08:00,63,Male,44,Clothing,2,25,6.5,50
481,7/13/2023,17:12:00,48,Female,43,Electronics,4,300,114,1200
867,7/24/2022,22:40:00,152,Male,21,Electronics,1,500,185,500
882,10/22/2023,21:41:00,144,Female,64,Electronics,2,25,13.25,50
961,3/22/2023,22:36:00,86,Male,53,Beauty,4,50,23,200
1481,11/9/2023,17:22:00,20,Female,43,Electronics,4,300,114,1200
1867,5/16/2023,19:55:00,144,Male,21,Electronics,1,500,190,500
1882,6/21/2023,20:56:00,15,Female,64,Electronics,2,25,9,50
1961,5/15/2022,21:17:00,95,Male,53,Beauty,4,50,20.5,200
187,2/20/2022,20:19:00,88,Female,64,Clothing,2,50,21,100
446,11/2/2022,19:57:00,104,Male,21,Electronics,1,50,13,50
1187,7/7/2023,17:05:00,52,Female,64,Clothing,2,50,12.5,100
1446,1/23/2022,18:55:00,155,Male,21,Electronics,1,50,23.5,50
539,11/30/2023,18:13:00,135,Male,25,Beauty,1,500,205,500
587,9/4/2023,19:00:00,91,Female,40,Beauty,4,300,99,1200
1539,12/6/2022,21:52:00,96,Male,25,Beauty,1,500,170,500
1587,11/5/2022,20:06:00,140,Female,40,Beauty,4,300,105,1200
212,10/12/2023,18:13:00,105,Male,21,Clothing,3,500,215,1500
765,10/16/2022,19:03:00,77,Male,43,Clothing,4,50,12.5,200
769,9/9/2022,18:57:00,18,Female,31,Electronics,4,30,10.2,120
1212,3/16/2022,18:05:00,142,Male,21,Clothing,3,500,265,1500
1765,10/18/2022,22:49:00,13,Male,43,Clothing,4,50,16,200
1769,10/8/2023,22:50:00,116,Female,31,Electronics,4,30,9.3,120
321,9/24/2023,19:53:00,30,Female,26,Electronics,2,25,9.5,50
356,8/27/2023,18:35:00,71,Male,50,Electronics,3,500,255,1500
510,5/29/2023,17:04:00,14,Female,39,Beauty,4,50,13,200
534,4/27/2023,22:30:00,112,Male,45,Clothing,2,500,140,1000
1321,4/23/2023,22:54:00,155,Female,26,Electronics,2,25,10.5,50
1356,12/18/2023,21:31:00,11,Male,50,Electronics,3,500,245,1500
1510,11/20/2022,18:21:00,124,Female,39,Beauty,4,50,19,200
1534,6/13/2022,19:44:00,72,Male,45,Clothing,2,500,270,1000
104,6/9/2022,22:58:00,129,Female,34,Beauty,2,500,190,1000
110,11/18/2022,17:28:00,149,Male,27,Clothing,3,300,99,900
352,7/28/2023,17:55:00,54,Male,57,Electronics,2,500,175,1000
365,2/23/2023,22:12:00,151,Male,31,Clothing,1,300,93,300
887,2/24/2022,19:20:00,44,Male,59,Clothing,4,25,10,100
1104,7/11/2022,20:13:00,70,Female,34,Beauty,2,500,150,1000
1110,10/26/2022,19:14:00,62,Male,27,Clothing,3,300,114,900
1352,10/19/2023,17:40:00,14,Male,57,Electronics,2,500,260,1000
1365,11/8/2023,20:22:00,18,Male,31,Clothing,1,300,156,300
1887,12/11/2023,19:34:00,113,Male,59,Clothing,4,25,10,100
629,1/5/2023,19:55:00,39,Male,62,Electronics,2,25,8,50
1629,2/17/2022,20:18:00,144,Male,62,Electronics,2,25,10.75,50
655,10/31/2022,18:43:00,19,Female,55,Clothing,1,500,210,500
1655,5/28/2023,17:57:00,8,Female,55,Clothing,1,500,125,500
567,5/8/2023,19:53:00,5,Female,25,Clothing,3,300,144,900
1567,4/7/2023,17:10:00,76,Female,25,Clothing,3,300,162,900
182,6/21/2023,19:27:00,27,Male,62,Beauty,4,30,10.2,120
819,8/15/2023,21:59:00,111,Female,35,Beauty,2,50,26,100
1182,1/3/2023,21:26:00,14,Male,62,Beauty,4,30,12.9,120
1819,11/5/2022,20:44:00,83,Female,35,Beauty,2,50,13.5,100
100,2/8/2022,19:34:00,21,Male,41,Electronics,1,30,9.3,30
833,5/9/2023,18:39:00,85,Male,42,Beauty,4,50,24.5,200
1100,1/20/2023,18:15:00,136,Male,41,Electronics,1,30,13.2,30
1833,1/30/2022,17:20:00,56,Male,42,Beauty,4,50,18,200
542,6/1/2023,18:41:00,50,Female,20,Beauty,1,50,24,50
723,7/14/2022,21:57:00,120,Female,54,Beauty,4,50,20.5,200
726,6/5/2022,19:37:00,72,Male,47,Clothing,4,300,126,1200
1542,5/17/2023,20:30:00,147,Female,20,Beauty,1,50,14.5,50
1723,2/10/2022,17:43:00,40,Female,54,Beauty,4,50,18,200
1726,6/26/2023,18:12:00,13,Male,47,Clothing,4,300,93,1200
488,7/5/2022,17:28:00,26,Female,51,Electronics,3,300,123,900
1488,11/12/2022,19:24:00,9,Female,51,Electronics,3,300,126,900
239,9/19/2022,19:34:00,1,Male,38,Electronics,3,500,165,1500
498,3/22/2022,22:20:00,41,Female,50,Clothing,4,25,8.25,100
532,8/15/2022,18:04:00,92,Female,64,Clothing,4,30,12.9,120
669,1/23/2022,20:24:00,110,Male,24,Beauty,4,300,87,1200
877,10/1/2022,19:52:00,134,Female,58,Clothing,1,25,6.75,25
1239,7/8/2022,20:42:00,134,Male,38,Electronics,3,500,255,1500
1498,8/29/2022,17:08:00,51,Female,50,Clothing,4,25,12.5,100
1532,3/23/2022,22:48:00,51,Female,64,Clothing,4,30,15.6,120
1669,8/4/2022,22:28:00,83,Male,24,Beauty,4,300,123,1200
1877,1/25/2023,20:19:00,72,Female,58,Clothing,1,25,10.5,25
422,8/21/2022,22:34:00,67,Female,28,Clothing,3,30,13.2,90
466,1/11/2023,21:52:00,66,Male,63,Electronics,4,25,13.75,100
1422,5/7/2022,20:41:00,35,Female,28,Clothing,3,30,13.5,90
1466,1/16/2023,22:27:00,64,Male,63,Electronics,4,25,10.75,100
583,1/28/2022,19:44:00,131,Female,24,Electronics,4,25,7.75,100
654,8/14/2023,17:40:00,92,Male,42,Clothing,3,25,9.25,75
1583,11/12/2023,22:54:00,102,Female,24,Electronics,4,25,13,100
1654,10/13/2023,20:47:00,111,Male,42,Clothing,3,25,6.25,75
40,6/7/2022,21:33:00,78,Male,45,Beauty,1,50,24.5,50
699,11/21/2022,22:21:00,129,Female,37,Clothing,4,30,16.2,120
727,11/15/2023,18:37:00,32,Male,55,Beauty,3,300,105,900
830,9/29/2022,20:19:00,77,Female,64,Clothing,3,50,18.5,150
1040,12/12/2023,21:24:00,112,Male,45,Beauty,1,50,21,50
1699,7/29/2023,21:45:00,23,Female,37,Clothing,4,30,12.9,120
1727,8/8/2023,21:06:00,72,Male,55,Beauty,3,300,75,900
1830,3/4/2023,18:04:00,87,Female,64,Clothing,3,50,21,150
224,11/11/2022,21:32:00,99,Female,25,Clothing,1,50,24,50
271,9/12/2023,18:23:00,44,Female,62,Beauty,4,30,9.3,120
1224,1/20/2022,17:10:00,103,Female,25,Clothing,1,50,20,50
1271,1/19/2022,19:31:00,27,Female,62,Beauty,4,30,9,120
36,2/22/2023,22:06:00,40,Male,52,Beauty,3,300,144,900
157,5/15/2022,21:59:00,98,Male,62,Electronics,4,500,170,2000
796,10/1/2022,19:50:00,38,Male,43,Beauty,4,30,7.8,120
839,11/11/2023,21:02:00,130,Female,20,Electronics,4,300,96,1200
927,2/21/2022,17:13:00,83,Male,43,Electronics,4,500,250,2000
1036,8/17/2022,18:03:00,121,Male,52,Beauty,3,300,117,900
1157,12/23/2022,21:24:00,81,Male,62,Electronics,4,500,270,2000
1796,11/12/2023,18:36:00,69,Male,43,Beauty,4,30,11.1,120
1839,8/28/2022,21:57:00,92,Female,20,Electronics,4,300,156,1200
1927,9/6/2023,19:44:00,46,Male,43,Electronics,4,500,180,2000
407,7/16/2022,22:17:00,117,Female,46,Electronics,3,300,138,900
1407,4/10/2022,19:41:00,54,Female,46,Electronics,3,300,120,900
46,11/8/2022,17:50:00,54,Female,20,Electronics,4,300,84,1200
509,7/10/2023,19:35:00,70,Female,37,Electronics,3,300,141,900
874,1/17/2022,18:14:00,90,Male,60,Beauty,1,30,12.6,30
1046,7/21/2023,21:47:00,5,Female,20,Electronics,4,300,156,1200
1509,11/25/2022,20:40:00,67,Female,37,Electronics,3,300,129,900
1874,5/14/2022,20:58:00,126,Male,60,Beauty,1,30,12.6,30
788,6/20/2022,18:54:00,90,Female,52,Beauty,3,300,105,900
1788,5/3/2022,20:35:00,98,Female,52,Beauty,3,300,150,900
378,11/3/2022,18:16:00,81,Male,50,Beauty,1,300,165,300
1378,4/28/2022,21:56:00,27,Male,50,Beauty,1,300,132,300
480,12/22/2022,22:12:00,126,Female,42,Beauty,4,500,225,2000
492,12/16/2023,17:52:00,4,Male,61,Beauty,4,25,6.5,100
737,3/23/2023,21:11:00,26,Female,33,Clothing,1,50,14,50
1480,11/26/2023,18:05:00,3,Female,42,Beauty,4,500,165,2000
1492,8/26/2023,22:09:00,146,Male,61,Beauty,4,25,10,100
1737,11/14/2022,22:32:00,40,Female,33,Clothing,1,50,14,50
684,6/20/2023,18:02:00,54,Female,28,Clothing,2,500,225,1000
878,10/26/2023,18:53:00,31,Female,20,Clothing,1,30,11.7,30
1684,1/23/2023,21:40:00,43,Female,28,Clothing,2,500,200,1000
1878,1/24/2023,22:56:00,97,Female,20,Clothing,1,30,7.5,30
78,2/17/2023,21:08:00,68,Female,47,Clothing,3,500,265,1500
260,1/19/2023,21:09:00,107,Male,28,Beauty,2,30,10.5,60
455,11/21/2023,19:15:00,134,Male,31,Electronics,4,25,13.25,100
837,1/15/2023,20:35:00,53,Male,18,Beauty,3,30,7.5,90
1078,5/4/2023,22:20:00,16,Female,47,Clothing,3,500,125,1500
1260,7/19/2023,17:26:00,117,Male,28,Beauty,2,30,13.5,60
1455,8/27/2022,21:35:00,32,Male,31,Electronics,4,25,13.75,100
1837,3/29/2023,20:45:00,32,Male,18,Beauty,3,30,8.1,90
45,3/20/2022,18:27:00,121,Female,55,Electronics,1,30,10.5,30
449,1/3/2022,18:28:00,58,Male,25,Electronics,4,50,26.5,200
1045,2/26/2022,17:28:00,110,Female,55,Electronics,1,30,9.9,30
1449,4/26/2022,18:42:00,12,Male,25,Electronics,4,50,23.5,200
904,4/1/2022,20:26:00,43,Male,28,Clothing,1,500,160,500
1904,11/25/2022,19:41:00,117,Male,28,Clothing,1,500,220,500
59,11/14/2022,18:28:00,61,Male,62,Clothing,1,50,27,50
128,12/21/2022,22:22:00,77,Male,25,Beauty,1,500,180,500
186,3/31/2022,18:15:00,92,Male,20,Clothing,4,50,23.5,200
802,9/22/2023,18:00:00,57,Female,46,Beauty,1,30,9.9,30
1059,7/12/2022,22:05:00,89,Male,62,Clothing,1,50,12.5,50
1128,1/4/2022,17:35:00,60,Male,25,Beauty,1,500,135,500
1186,9/10/2023,18:24:00,5,Male,20,Clothing,4,50,18.5,200
1802,7/13/2022,22:17:00,33,Female,46,Beauty,1,30,9.6,30
75,5/15/2023,20:51:00,110,Male,61,Beauty,4,50,13.5,200
447,4/18/2023,17:57:00,37,Male,22,Beauty,4,500,245,2000
528,12/11/2023,21:51:00,102,Female,36,Clothing,2,30,9.6,60
1075,9/14/2022,19:17:00,92,Male,61,Beauty,4,50,21.5,200
1447,5/30/2022,22:21:00,137,Male,22,Beauty,4,500,155,2000
1528,7/6/2023,19:44:00,126,Female,36,Clothing,2,30,12.3,60
759,5/23/2023,21:21:00,75,Male,49,Electronics,2,50,21.5,100
870,4/11/2022,19:41:00,16,Female,46,Electronics,4,30,11.1,120
1759,11/3/2022,17:27:00,102,Male,49,Electronics,2,50,23,100
1870,11/9/2023,20:38:00,119,Female,46,Electronics,4,30,10.5,120
77,4/7/2022,20:45:00,44,Female,47,Clothing,2,50,24,100
381,1/30/2022,19:05:00,63,Female,44,Clothing,4,25,12.25,100
439,5/6/2022,21:46:00,42,Male,50,Clothing,3,25,11.75,75
792,1/4/2023,22:50:00,4,Female,20,Beauty,1,50,26.5,50
1077,12/16/2022,18:45:00,141,Female,47,Clothing,2,50,15,100
1381,10/26/2022,17:26:00,48,Female,44,Clothing,4,25,7.75,100
1439,11/18/2023,20:53:00,76,Male,50,Clothing,3,25,7.25,75
1792,8/26/2023,17:37:00,88,Female,20,Beauty,1,50,26.5,50
176,5/26/2023,18:15:00,53,Female,43,Beauty,2,50,25.5,100
216,11/4/2022,17:28:00,141,Male,62,Electronics,2,50,26.5,100
1176,1/4/2023,20:33:00,34,Female,43,Beauty,2,50,21,100
1216,3/1/2023,22:53:00,23,Male,62,Electronics,2,50,13,100
772,4/14/2023,21:47:00,25,Male,26,Electronics,1,30,16.2,30
1772,2/3/2022,19:06:00,59,Male,26,Electronics,1,30,13.2,30
53,1/6/2022,17:57:00,32,Male,34,Electronics,2,50,22,100
1053,2/10/2023,21:13:00,40,Male,34,Electronics,2,50,20.5,100
43,3/18/2023,21:42:00,118,Female,48,Clothing,1,300,111,300
71,2/16/2023,19:11:00,32,Female,51,Beauty,4,25,11.5,100
93,1/25/2022,20:52:00,148,Female,35,Beauty,4,500,140,2000
302,2/9/2023,17:51:00,26,Male,57,Beauty,2,300,135,600
551,3/21/2023,22:45:00,99,Male,45,Electronics,3,300,141,900
681,8/4/2023,22:12:00,24,Female,43,Electronics,2,30,8.4,60
722,2/24/2023,18:35:00,25,Male,20,Beauty,3,300,162,900
728,6/2/2022,19:35:00,78,Male,51,Electronics,3,50,18,150
829,3/24/2022,21:31:00,52,Male,61,Beauty,3,30,9.6,90
955,1/16/2022,17:57:00,16,Male,58,Clothing,1,25,12.5,25
1043,11/30/2023,18:10:00,20,Female,48,Clothing,1,300,87,300
1071,9/21/2023,17:38:00,155,Female,51,Beauty,4,25,6.75,100
1093,11/6/2023,17:26:00,87,Female,35,Beauty,4,500,270,2000
1302,12/21/2022,17:55:00,20,Male,57,Beauty,2,300,102,600
1551,11/12/2023,22:36:00,84,Male,45,Electronics,3,300,81,900
1681,11/9/2022,19:32:00,53,Female,43,Electronics,2,30,11.1,60
1722,1/30/2022,20:38:00,22,Male,20,Beauty,3,300,159,900
1728,5/23/2023,22:30:00,77,Male,51,Electronics,3,50,25,150
1829,5/30/2022,22:37:00,58,Male,61,Beauty,3,30,12,90
1955,9/15/2022,21:11:00,134,Male,58,Clothing,1,25,6.5,25
144,3/26/2022,22:18:00,119,Female,59,Beauty,3,500,255,1500
474,5/8/2022,17:57:00,145,Female,26,Clothing,3,500,210,1500
1144,12/30/2022,21:27:00,148,Female,59,Beauty,3,500,125,1500
1474,5/15/2022,20:49:00,84,Female,26,Clothing,3,500,255,1500
603,4/18/2022,20:17:00,95,Female,40,Clothing,3,30,14.1,90
661,8/5/2022,22:09:00,10,Female,44,Clothing,4,25,7,100
1603,12/4/2023,20:50:00,132,Female,40,Clothing,3,30,13.2,90
1661,7/7/2023,19:18:00,20,Female,44,Clothing,4,25,6.25,100
143,2/11/2023,22:20:00,118,Female,45,Clothing,1,50,27.5,50
515,2/13/2022,20:47:00,71,Female,49,Clothing,3,300,75,900
1143,5/1/2023,21:10:00,23,Female,45,Clothing,1,50,15,50
1515,2/4/2023,21:49:00,107,Female,49,Clothing,3,300,135,900
304,3/23/2023,18:35:00,59,Female,37,Electronics,2,30,15.6,60
676,7/10/2023,22:13:00,80,Male,63,Electronics,3,500,205,1500
686,1/6/2022,17:14:00,68,Female,28,Electronics,4,50,23.5,200
698,3/17/2022,20:56:00,116,Female,64,Electronics,1,300,123,300
1304,9/26/2022,22:19:00,4,Female,37,Electronics,2,30,9.3,60
1676,9/21/2023,20:22:00,91,Male,63,Electronics,3,500,210,1500
1686,12/10/2023,20:41:00,151,Female,28,Electronics,4,50,26,200
1698,4/7/2022,21:50:00,146,Female,64,Electronics,1,300,105,300
709,9/22/2022,22:32:00,61,Female,19,Electronics,2,500,140,1000
1709,9/13/2023,20:22:00,97,Female,19,Electronics,2,500,185,1000
114,4/17/2022,20:57:00,92,Female,22,Beauty,4,25,9.25,100
359,12/15/2022,21:49:00,122,Male,50,Clothing,1,50,22.5,50
1114,8/18/2022,22:19:00,100,Female,22,Beauty,4,25,12,100
1359,5/17/2022,22:21:00,55,Male,50,Clothing,1,50,19,50
773,1/14/2023,19:10:00,3,Male,25,Electronics,4,500,175,2000
1773,12/12/2023,18:50:00,80,Male,25,Electronics,4,500,165,2000
127,5/20/2023,19:37:00,40,Female,33,Clothing,2,25,7.5,50
213,8/13/2023,20:48:00,113,Male,27,Beauty,3,500,275,1500
487,4/9/2023,21:03:00,36,Male,44,Clothing,4,500,235,2000
495,6/24/2022,21:06:00,131,Male,24,Beauty,2,30,11.7,60
605,10/19/2023,22:24:00,76,Male,37,Electronics,2,500,180,1000
1127,3/15/2022,19:26:00,87,Female,33,Clothing,2,25,13,50
1213,6/21/2023,17:23:00,41,Male,27,Beauty,3,500,185,1500
1487,2/1/2023,19:01:00,131,Male,44,Clothing,4,500,140,2000
1495,3/14/2023,22:37:00,113,Male,24,Beauty,2,30,16.2,60
1605,1/24/2022,19:39:00,2,Male,37,Electronics,2,500,165,1000
105,6/18/2023,18:05:00,82,Female,22,Electronics,1,500,230,500
299,1/25/2023,20:03:00,76,Male,61,Electronics,2,500,230,1000
934,11/22/2022,18:20:00,111,Male,30,Beauty,1,500,240,500
1105,11/12/2022,19:09:00,19,Female,22,Electronics,1,500,270,500
1299,5/8/2022,18:58:00,11,Male,61,Electronics,2,500,250,1000
1934,9/8/2022,17:06:00,69,Male,30,Beauty,1,500,150,500
270,12/17/2022,17:46:00,84,Male,43,Electronics,1,300,117,300
338,2/5/2022,21:26:00,44,Male,54,Beauty,2,50,20,100
543,4/16/2022,20:30:00,121,Male,49,Beauty,2,300,75,600
1270,8/25/2022,22:54:00,84,Male,43,Electronics,1,300,108,300
1338,1/25/2022,19:55:00,31,Male,54,Beauty,2,50,19,100
1543,10/3/2022,22:40:00,73,Male,49,Beauty,2,300,123,600
557,9/27/2023,20:01:00,155,Female,20,Beauty,3,30,12.9,90
702,3/3/2023,17:18:00,66,Female,60,Clothing,2,300,78,600
864,7/31/2023,22:16:00,139,Female,51,Electronics,1,500,215,500
1557,8/4/2022,17:01:00,14,Female,20,Beauty,3,30,10.2,90
1702,7/31/2023,21:54:00,102,Female,60,Clothing,2,300,87,600
1864,4/30/2023,21:00:00,112,Female,51,Electronics,1,500,190,500
254,12/14/2022,22:45:00,104,Male,41,Electronics,1,500,165,500
295,2/1/2022,20:23:00,80,Female,27,Beauty,3,300,105,900
457,11/28/2022,22:49:00,38,Female,58,Beauty,3,300,147,900
668,6/17/2022,20:33:00,135,Female,62,Electronics,3,50,24.5,150
850,9/14/2023,19:01:00,58,Female,26,Beauty,2,500,235,1000
1254,4/12/2023,18:24:00,86,Male,41,Electronics,1,500,180,500
1295,11/4/2023,19:28:00,86,Female,27,Beauty,3,300,81,900
1457,3/25/2023,21:31:00,140,Female,58,Beauty,3,300,108,900
1668,3/13/2023,21:40:00,132,Female,62,Electronics,3,50,14,150
1850,2/16/2022,20:44:00,154,Female,26,Beauty,2,500,240,1000
541,12/25/2022,18:37:00,39,Male,56,Beauty,1,500,215,500
980,10/14/2022,19:51:00,147,Female,31,Electronics,3,25,12.5,75
1541,10/2/2023,22:17:00,57,Male,56,Beauty,1,500,195,500
1980,8/23/2023,20:30:00,112,Female,31,Electronics,3,25,6.5,75
262,9/15/2023,20:33:00,30,Female,32,Beauty,4,30,12.6,120
467,1/24/2022,22:39:00,151,Female,53,Electronics,3,50,14.5,150
1262,8/13/2022,20:33:00,127,Female,32,Beauty,4,30,8.4,120
